1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,5
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,1
1,Kolkata Knight Riders,Royal Challengers Bangalore,4
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,0
1,Kolkata Knight Riders,Royal Challengers Bangalore,2
1,Kolkata Knight Riders,Royal Challengers Bangalore,6
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,4
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,2
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,6
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,4
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,2
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,2
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,4
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,4
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,6
1,Royal Challengers Bangalore,Kolkata Knight Riders,2
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,6
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
1,Royal Challengers Bangalore,Kolkata Knight Riders,1
1,Royal Challengers Bangalore,Kolkata Knight Riders,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,2
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,5
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,6
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,4
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,2
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,6
2,Chennai Super Kings,Kings XI Punjab,0
2,Chennai Super Kings,Kings XI Punjab,1
2,Chennai Super Kings,Kings XI Punjab,4
